Tilt,Pan,Raw,Dist
14.60,67.60,165,27.82
14.60,68.40,167,27.49
14.60,69.20,168,27.32
14.60,70.00,168,27.32
14.60,70.80,165,27.82
14.60,71.60,156,29.42
14.60,72.40,186,24.68
14.60,73.20,177,25.93
14.60,74.00,177,25.93
14.60,74.80,175,26.23
14.60,75.60,186,24.68
14.60,76.40,216,21.25
14.60,77.20,252,18.21
14.60,78.00,199,23.07
14.60,78.80,199,23.07
14.60,79.60,181,25.36
14.60,80.40,168,27.32
14.60,81.20,157,29.24
14.60,82.00,165,27.82
14.60,82.80,172,26.69
14.60,83.60,180,25.50
14.60,84.40,182,25.22
14.60,85.20,180,25.50
14.60,86.00,180,25.50
14.60,86.80,181,25.36
14.60,87.60,187,24.55
14.60,88.40,179,25.64
14.60,89.20,184,24.95
14.60,90.00,180,25.50
14.60,90.80,179,25.64
14.60,91.60,180,25.50
14.60,92.40,179,25.64
14.60,93.20,182,25.22
14.60,94.00,183,25.08
14.60,94.80,181,25.36
14.60,95.60,179,25.64
14.60,96.40,180,25.50
14.60,97.20,180,25.50
14.60,98.00,181,25.36
14.60,98.80,181,25.36
14.60,99.60,180,25.50
14.60,100.40,192,23.91
14.60,101.20,202,22.72
14.60,102.00,190,24.16
14.60,102.80,188,24.41
14.60,103.60,175,26.23
14.60,104.40,151,30.40
14.60,105.20,125,36.72
14.60,106.00,174,26.38
14.60,106.80,175,26.23
14.60,107.60,177,25.93
14.60,108.40,182,25.22
14.60,109.20,186,24.68
13.80,50.00,181,25.36
13.80,50.80,154,29.81
13.80,51.60,136,33.75
13.80,52.40,136,33.75
13.80,53.20,141,32.55
13.80,54.00,141,32.55
13.80,54.80,145,31.66
13.80,55.60,144,31.87
13.80,56.40,147,31.22
13.80,57.20,148,31.01
13.80,58.00,148,31.01
13.80,58.80,152,30.20
13.80,59.60,151,30.40
13.80,60.40,156,29.42
13.80,61.20,155,29.61
13.80,62.00,156,29.42
13.80,62.80,155,29.61
13.80,63.60,159,28.87
13.80,64.40,160,28.69
13.80,65.20,161,28.51
13.80,66.00,163,28.16
13.80,66.80,163,28.16
13.80,67.60,172,26.69
13.80,68.40,168,27.32
13.80,69.20,170,27.00
13.80,70.00,165,27.82
13.80,70.80,164,27.99
13.80,71.60,156,29.42
13.80,72.40,185,24.81
13.80,73.20,177,25.93
13.80,74.00,179,25.64
13.80,74.80,180,25.50
13.80,75.60,187,24.55
13.80,76.40,205,22.39
13.80,77.20,254,18.07
13.80,78.00,200,22.95
13.80,78.80,198,23.18
13.80,79.60,183,25.08
13.80,80.40,169,27.16
13.80,81.20,160,28.69
13.80,82.00,170,27.00
13.80,82.80,172,26.69
13.80,83.60,177,25.93
13.80,84.40,180,25.50
13.80,85.20,180,25.50
13.80,86.00,183,25.08
13.80,86.80,179,25.64
13.80,87.60,180,25.50
13.80,88.40,192,23.91
13.80,89.20,183,25.08
13.80,90.00,185,24.81
13.80,90.80,184,24.95
13.80,91.60,184,24.95
13.80,92.40,184,24.95
13.80,93.20,180,25.50
13.80,94.00,183,25.08
13.80,94.80,183,25.08
13.80,95.60,182,25.22
13.80,96.40,184,24.95
13.80,97.20,182,25.22
13.80,98.00,182,25.22
13.80,98.80,179,25.64
13.80,99.60,181,25.36
13.80,100.40,190,24.16
13.80,101.20,206,22.28
13.80,102.00,188,24.41
13.80,102.80,192,23.91
13.80,103.60,175,26.23
13.80,104.40,157,29.24
13.80,105.20,124,37.02
13.80,106.00,167,27.49
13.80,106.80,165,27.82
13.80,107.60,177,25.93
13.80,108.40,178,25.79
13.80,109.20,184,24.95
13.00,50.00,185,24.81
13.00,50.80,151,30.40
13.00,51.60,135,34.00
13.00,52.40,148,31.01
13.00,53.20,141,32.55
13.00,54.00,144,31.87
13.00,54.80,145,31.66
13.00,55.60,144,31.87
13.00,56.40,147,31.22
13.00,57.20,150,30.60
13.00,58.00,149,30.81
13.00,58.80,152,30.20
13.00,59.60,152,30.20
13.00,60.40,156,29.42
13.00,61.20,155,29.61
13.00,62.00,156,29.42
13.00,62.80,157,29.24
13.00,63.60,160,28.69
13.00,64.40,163,28.16
13.00,65.20,163,28.16
13.00,66.00,163,28.16
13.00,66.80,162,28.33
13.00,67.60,167,27.49
13.00,68.40,167,27.49
13.00,69.20,167,27.49
13.00,70.00,163,28.16
13.00,70.80,161,28.51
13.00,71.60,172,26.69
13.00,72.40,188,24.41
13.00,73.20,178,25.79
13.00,74.00,180,25.50
13.00,74.80,178,25.79
13.00,75.60,184,24.95
13.00,76.40,206,22.28
13.00,77.20,259,17.72
13.00,78.00,204,22.50
13.00,78.80,203,22.61
13.00,79.60,188,24.41
13.00,80.40,173,26.53
13.00,81.20,159,28.87
13.00,82.00,172,26.69
13.00,82.80,171,26.84
13.00,83.60,178,25.79
13.00,84.40,180,25.50
13.00,85.20,181,25.36
13.00,86.00,185,24.81
13.00,86.80,185,24.81
13.00,87.60,190,24.16
13.00,88.40,186,24.68
13.00,89.20,184,24.95
13.00,90.00,184,24.95
13.00,90.80,187,24.55
13.00,91.60,181,25.36
13.00,92.40,181,25.36
13.00,93.20,183,25.08
13.00,94.00,182,25.22
13.00,94.80,181,25.36
13.00,95.60,181,25.36
13.00,96.40,181,25.36
13.00,97.20,181,25.36
13.00,98.00,180,25.50
13.00,98.80,179,25.64
13.00,99.60,179,25.64
13.00,100.40,193,23.78
13.00,101.20,202,22.72
13.00,102.00,189,24.29
13.00,102.80,188,24.41
13.00,103.60,172,26.69
13.00,104.40,154,29.81
13.00,105.20,126,36.43
13.00,106.00,163,28.16
13.00,106.80,168,27.32
13.00,107.60,180,25.50
13.00,108.40,179,25.64
13.00,109.20,181,25.36
12.20,50.00,193,23.78
12.20,50.80,144,31.87
12.20,51.60,139,33.02
12.20,52.40,141,32.55
12.20,53.20,145,31.66
12.20,54.00,145,31.66
12.20,54.80,145,31.66
12.20,55.60,149,30.81
12.20,56.40,152,30.20
12.20,57.20,153,30.00
12.20,58.00,152,30.20
12.20,58.80,154,29.81
12.20,59.60,156,29.42
12.20,60.40,165,27.82
12.20,61.20,164,27.99
12.20,62.00,165,27.82
12.20,62.80,180,25.50
12.20,63.60,175,26.23
12.20,64.40,172,26.69
12.20,65.20,166,27.65
12.20,66.00,163,28.16
12.20,66.80,164,27.99
12.20,67.60,167,27.49
12.20,68.40,173,26.53
12.20,69.20,171,26.84
12.20,70.00,162,28.33
12.20,70.80,163,28.16
12.20,71.60,163,28.16
12.20,72.40,186,24.68
12.20,73.20,172,26.69
12.20,74.00,174,26.38
12.20,74.80,182,25.22
12.20,75.60,190,24.16
12.20,76.40,229,20.04
12.20,77.20,235,19.53
12.20,78.00,195,23.54
12.20,78.80,191,24.03
12.20,79.60,182,25.22
12.20,80.40,165,27.82
12.20,81.20,162,28.33
12.20,82.00,171,26.84
12.20,82.80,177,25.93
12.20,83.60,181,25.36
12.20,84.40,179,25.64
12.20,85.20,181,25.36
12.20,86.00,192,23.91
12.20,86.80,183,25.08
12.20,87.60,186,24.68
12.20,88.40,190,24.16
12.20,89.20,185,24.81
12.20,90.00,187,24.55
12.20,90.80,193,23.78
12.20,91.60,189,24.29
12.20,92.40,184,24.95
12.20,93.20,187,24.55
12.20,94.00,182,25.22
12.20,94.80,189,24.29
12.20,95.60,182,25.22
12.20,96.40,181,25.36
12.20,97.20,184,24.95
12.20,98.00,185,24.81
12.20,98.80,183,25.08
12.20,99.60,180,25.50
12.20,100.40,189,24.29
12.20,101.20,209,21.96
12.20,102.00,190,24.16
12.20,102.80,193,23.78
12.20,103.60,180,25.50
12.20,104.40,160,28.69
12.20,105.20,129,35.58
12.20,106.00,161,28.51
12.20,106.80,161,28.51
12.20,107.60,184,24.95
12.20,108.40,182,25.22
12.20,109.20,191,24.03
11.40,50.00,199,23.07
11.40,50.80,146,31.44
11.40,51.60,140,32.79
11.40,52.40,145,31.66
11.40,53.20,145,31.66
11.40,54.00,145,31.66
11.40,54.80,152,30.20
11.40,55.60,150,30.60
11.40,56.40,152,30.20
11.40,57.20,153,30.00
11.40,58.00,154,29.81
11.40,58.80,158,29.05
11.40,59.60,166,27.65
11.40,60.40,159,28.87
11.40,61.20,159,28.87
11.40,62.00,163,28.16
11.40,62.80,166,27.65
11.40,63.60,163,28.16
11.40,64.40,168,27.32
11.40,65.20,171,26.84
11.40,66.00,169,27.16
11.40,66.80,170,27.00
11.40,67.60,171,26.84
11.40,68.40,173,26.53
11.40,69.20,172,26.69
11.40,70.00,167,27.49
11.40,70.80,166,27.65
11.40,71.60,169,27.16
11.40,72.40,190,24.16
11.40,73.20,181,25.36
11.40,74.00,173,26.53
11.40,74.80,178,25.79
11.40,75.60,188,24.41
11.40,76.40,262,17.52
11.40,77.20,232,19.78
11.40,78.00,192,23.91
11.40,78.80,194,23.66
11.40,79.60,186,24.68
11.40,80.40,177,25.93
11.40,81.20,168,27.32
11.40,82.00,180,25.50
11.40,82.80,189,24.29
11.40,83.60,189,24.29
11.40,84.40,186,24.68
11.40,85.20,189,24.29
11.40,86.00,191,24.03
11.40,86.80,187,24.55
11.40,87.60,1010,4.54
11.40,88.40,184,24.95
11.40,89.20,182,25.22
11.40,90.00,203,22.61
11.40,90.80,196,23.42
11.40,91.60,198,23.18
11.40,92.40,194,23.66
11.40,93.20,203,22.61
11.40,94.00,193,23.78
11.40,94.80,183,25.08
11.40,95.60,187,24.55
11.40,96.40,185,24.81
11.40,97.20,183,25.08
11.40,98.00,180,25.50
11.40,98.80,179,25.64
11.40,99.60,180,25.50
11.40,100.40,186,24.68
11.40,101.20,204,22.50
11.40,102.00,190,24.16
11.40,102.80,188,24.41
11.40,103.60,175,26.23
11.40,104.40,162,28.33
11.40,105.20,130,35.31
11.40,106.00,153,30.00
11.40,106.80,154,29.81
11.40,107.60,185,24.81
11.40,108.40,180,25.50
11.40,109.20,184,24.95
10.60,50.00,193,23.78
10.60,50.80,148,31.01
10.60,51.60,139,33.02
10.60,52.40,143,32.10
10.60,53.20,143,32.10
10.60,54.00,144,31.87
10.60,54.80,147,31.22
10.60,55.60,153,30.00
10.60,56.40,151,30.40
10.60,57.20,152,30.20
10.60,58.00,151,30.40
10.60,58.80,155,29.61
10.60,59.60,156,29.42
10.60,60.40,157,29.24
10.60,61.20,160,28.69
10.60,62.00,160,28.69
10.60,62.80,165,27.82
10.60,63.60,160,28.69
10.60,64.40,163,28.16
10.60,65.20,163,28.16
10.60,66.00,164,27.99
10.60,66.80,170,27.00
10.60,67.60,177,25.93
10.60,68.40,174,26.38
10.60,69.20,167,27.49
10.60,70.00,164,27.99
10.60,70.80,159,28.87
10.60,71.60,173,26.53
10.60,72.40,179,25.64
10.60,73.20,175,26.23
10.60,74.00,179,25.64
10.60,74.80,180,25.50
10.60,75.60,185,24.81
10.60,76.40,228,20.13
10.60,77.20,252,18.21
10.60,78.00,186,24.68
10.60,78.80,189,24.29
10.60,79.60,179,25.64
10.60,80.40,166,27.65
10.60,81.20,163,28.16
10.60,82.00,176,26.08
10.60,82.80,179,25.64
10.60,83.60,185,24.81
10.60,84.40,199,23.07
10.60,85.20,197,23.30
10.60,86.00,275,16.69
10.60,86.80,198,23.18
10.60,87.60,66,69.55
10.60,88.40,190,24.16
10.60,89.20,189,24.29
10.60,90.00,199,23.07
10.60,90.80,201,22.84
10.60,91.60,189,24.29
10.60,92.40,190,24.16
10.60,93.20,184,24.95
10.60,94.00,184,24.95
10.60,94.80,184,24.95
10.60,95.60,185,24.81
10.60,96.40,183,25.08
10.60,97.20,183,25.08
10.60,98.00,187,24.55
10.60,98.80,184,24.95
10.60,99.60,185,24.81
10.60,100.40,184,24.95
10.60,101.20,202,22.72
10.60,102.00,195,23.54
10.60,102.80,193,23.78
10.60,103.60,183,25.08
10.60,104.40,165,27.82
10.60,105.20,135,34.00
10.60,106.00,147,31.22
10.60,106.80,153,30.00
10.60,107.60,185,24.81
10.60,108.40,187,24.55
10.60,109.20,191,24.03
9.80,50.00,223,20.58
9.80,50.80,152,30.20
9.80,51.60,139,33.02
9.80,52.40,141,32.55
9.80,53.20,143,32.10
9.80,54.00,144,31.87
9.80,54.80,148,31.01
9.80,55.60,148,31.01
9.80,56.40,151,30.40
9.80,57.20,152,30.20
9.80,58.00,151,30.40
9.80,58.80,154,29.81
9.80,59.60,156,29.42
9.80,60.40,156,29.42
9.80,61.20,160,28.69
9.80,62.00,159,28.87
9.80,62.80,163,28.16
9.80,63.60,164,27.99
9.80,64.40,163,28.16
9.80,65.20,168,27.32
9.80,66.00,165,27.82
9.80,66.80,167,27.49
9.80,67.60,168,27.32
9.80,68.40,171,26.84
9.80,69.20,164,27.99
9.80,70.00,161,28.51
9.80,70.80,158,29.05
9.80,71.60,177,25.93
9.80,72.40,180,25.50
9.80,73.20,175,26.23
9.80,74.00,179,25.64
9.80,74.80,178,25.79
9.80,75.60,190,24.16
9.80,76.40,230,19.96
9.80,77.20,247,18.58
9.80,78.00,187,24.55
9.80,78.80,187,24.55
9.80,79.60,184,24.95
9.80,80.40,165,27.82
9.80,81.20,165,27.82
9.80,82.00,177,25.93
9.80,82.80,180,25.50
9.80,83.60,187,24.55
9.80,84.40,189,24.29
9.80,85.20,184,24.95
9.80,86.00,195,23.54
9.80,86.80,193,23.78
9.80,87.60,186,24.68
9.80,88.40,195,23.54
9.80,89.20,191,24.03
9.80,90.00,194,23.66
9.80,90.80,191,24.03
9.80,91.60,186,24.68
9.80,92.40,192,23.91
9.80,93.20,185,24.81
9.80,94.00,191,24.03
9.80,94.80,188,24.41
9.80,95.60,187,24.55
9.80,96.40,187,24.55
9.80,97.20,185,24.81
9.80,98.00,184,24.95
9.80,98.80,184,24.95
9.80,99.60,183,25.08
9.80,100.40,185,24.81
9.80,101.20,201,22.84
9.80,102.00,194,23.66
9.80,102.80,191,24.03
9.80,103.60,185,24.81
9.80,104.40,168,27.32
9.80,105.20,142,32.32
9.80,106.00,143,32.10
9.80,106.80,145,31.66
9.80,107.60,184,24.95
9.80,108.40,183,25.08
9.80,109.20,184,24.95
9.00,50.00,195,23.54
9.00,50.80,154,29.81
9.00,51.60,139,33.02
9.00,52.40,144,31.87
9.00,53.20,145,31.66
9.00,54.00,147,31.22
9.00,54.80,147,31.22
9.00,55.60,148,31.01
9.00,56.40,151,30.40
9.00,57.20,153,30.00
9.00,58.00,155,29.61
9.00,58.80,156,29.42
9.00,59.60,156,29.42
9.00,60.40,159,28.87
9.00,61.20,159,28.87
9.00,62.00,160,28.69
9.00,62.80,162,28.33
9.00,63.60,163,28.16
9.00,64.40,165,27.82
9.00,65.20,165,27.82
9.00,66.00,167,27.49
9.00,66.80,167,27.49
9.00,67.60,172,26.69
9.00,68.40,172,26.69
9.00,69.20,168,27.32
9.00,70.00,157,29.24
9.00,70.80,162,28.33
9.00,71.60,187,24.55
9.00,72.40,181,25.36
9.00,73.20,172,26.69
9.00,74.00,179,25.64
9.00,74.80,179,25.64
9.00,75.60,190,24.16
9.00,76.40,230,19.96
9.00,77.20,223,20.58
9.00,78.00,189,24.29
9.00,78.80,188,24.41
9.00,79.60,177,25.93
9.00,80.40,168,27.32
9.00,81.20,170,27.00
9.00,82.00,181,25.36
9.00,82.80,185,24.81
9.00,83.60,192,23.91
9.00,84.40,187,24.55
9.00,85.20,190,24.16
9.00,86.00,200,22.95
9.00,86.80,191,24.03
9.00,87.60,191,24.03
9.00,88.40,192,23.91
9.00,89.20,194,23.66
9.00,90.00,197,23.30
9.00,90.80,188,24.41
9.00,91.60,189,24.29
9.00,92.40,188,24.41
9.00,93.20,191,24.03
9.00,94.00,187,24.55
9.00,94.80,189,24.29
9.00,95.60,189,24.29
9.00,96.40,185,24.81
9.00,97.20,184,24.95
9.00,98.00,194,23.66
9.00,98.80,187,24.55
9.00,99.60,185,24.81
9.00,100.40,185,24.81
9.00,101.20,195,23.54
9.00,102.00,192,23.91
9.00,102.80,192,23.91
9.00,103.60,184,24.95
9.00,104.40,170,27.00
9.00,105.20,144,31.87
9.00,106.00,145,31.66
9.00,106.80,150,30.60
9.00,107.60,186,24.68
9.00,108.40,186,24.68
9.00,109.20,183,25.08
8.20,50.00,191,24.03
8.20,50.80,157,29.24
8.20,51.60,140,32.79
8.20,52.40,142,32.32
8.20,53.20,145,31.66
8.20,54.00,144,31.87
8.20,54.80,148,31.01
8.20,55.60,148,31.01
8.20,56.40,152,30.20
8.20,57.20,151,30.40
8.20,58.00,155,29.61
8.20,58.80,155,29.61
8.20,59.60,155,29.61
8.20,60.40,161,28.51
8.20,61.20,160,28.69
8.20,62.00,160,28.69
8.20,62.80,160,28.69
8.20,63.60,163,28.16
8.20,64.40,163,28.16
8.20,65.20,167,27.49
8.20,66.00,167,27.49
8.20,66.80,168,27.32
8.20,67.60,172,26.69
8.20,68.40,171,26.84
8.20,69.20,168,27.32
8.20,70.00,160,28.69
8.20,70.80,159,28.87
8.20,71.60,175,26.23
8.20,72.40,180,25.50
8.20,73.20,175,26.23
8.20,74.00,179,25.64
8.20,74.80,179,25.64
8.20,75.60,192,23.91
8.20,76.40,226,20.31
8.20,77.20,246,18.66
8.20,78.00,187,24.55
8.20,78.80,187,24.55
8.20,79.60,174,26.38
8.20,80.40,167,27.49
8.20,81.20,168,27.32
8.20,82.00,178,25.79
8.20,82.80,185,24.81
8.20,83.60,190,24.16
8.20,84.40,194,23.66
8.20,85.20,188,24.41
8.20,86.00,211,21.75
8.20,86.80,192,23.91
8.20,87.60,192,23.91
8.20,88.40,194,23.66
8.20,89.20,190,24.16
8.20,90.00,191,24.03
8.20,90.80,191,24.03
8.20,91.60,189,24.29
8.20,92.40,192,23.91
8.20,93.20,189,24.29
8.20,94.00,186,24.68
8.20,94.80,189,24.29
8.20,95.60,191,24.03
8.20,96.40,187,24.55
8.20,97.20,192,23.91
8.20,98.00,189,24.29
8.20,98.80,184,24.95
8.20,99.60,183,25.08
8.20,100.40,183,25.08
8.20,101.20,196,23.42
8.20,102.00,200,22.95
8.20,102.80,202,22.72
8.20,103.60,188,24.41
8.20,104.40,169,27.16
8.20,105.20,143,32.10
8.20,106.00,140,32.79
8.20,106.80,146,31.44
8.20,107.60,179,25.64
8.20,108.40,185,24.81
8.20,109.20,183,25.08
7.40,50.00,239,19.21
7.40,50.80,150,30.60
7.40,51.60,141,32.55
7.40,52.40,145,31.66
7.40,53.20,147,31.22
7.40,54.00,144,31.87
7.40,54.80,148,31.01
7.40,55.60,151,30.40
7.40,56.40,152,30.20
7.40,57.20,155,29.61
7.40,58.00,156,29.42
7.40,58.80,156,29.42
7.40,59.60,157,29.24
7.40,60.40,160,28.69
7.40,61.20,160,28.69
7.40,62.00,159,28.87
7.40,62.80,164,27.99
7.40,63.60,165,27.82
7.40,64.40,164,27.99
7.40,65.20,167,27.49
7.40,66.00,168,27.32
7.40,66.80,171,26.84
7.40,67.60,174,26.38
7.40,68.40,171,26.84
7.40,69.20,168,27.32
7.40,70.00,157,29.24
7.40,70.80,155,29.61
7.40,71.60,180,25.50
7.40,72.40,178,25.79
7.40,73.20,175,26.23
7.40,74.00,184,24.95
7.40,74.80,183,25.08
7.40,75.60,194,23.66
7.40,76.40,233,19.70
7.40,77.20,241,19.05
7.40,78.00,188,24.41
7.40,78.80,187,24.55
7.40,79.60,178,25.79
7.40,80.40,167,27.49
7.40,81.20,169,27.16
7.40,82.00,182,25.22
7.40,82.80,187,24.55
7.40,83.60,188,24.41
7.40,84.40,191,24.03
7.40,85.20,197,23.30
7.40,86.00,194,23.66
7.40,86.80,200,22.95
7.40,87.60,191,24.03
7.40,88.40,191,24.03
7.40,89.20,191,24.03
7.40,90.00,191,24.03
7.40,90.80,191,24.03
7.40,91.60,191,24.03
7.40,92.40,189,24.29
7.40,93.20,189,24.29
7.40,94.00,188,24.41
7.40,94.80,187,24.55
7.40,95.60,183,25.08
7.40,96.40,182,25.22
7.40,97.20,188,24.41
7.40,98.00,188,24.41
7.40,98.80,187,24.55
7.40,99.60,186,24.68
7.40,100.40,183,25.08
7.40,101.20,199,23.07
7.40,102.00,192,23.91
7.40,102.80,193,23.78
7.40,103.60,188,24.41
7.40,104.40,175,26.23
7.40,105.20,150,30.60
7.40,106.00,138,33.26
7.40,106.80,140,32.79
7.40,107.60,180,25.50
7.40,108.40,185,24.81
7.40,109.20,187,24.55
6.60,50.00,221,20.77
6.60,50.80,156,29.42
6.60,51.60,140,32.79
6.60,52.40,143,32.10
6.60,53.20,148,31.01
6.60,54.00,148,31.01
6.60,54.80,148,31.01
6.60,55.60,152,30.20
6.60,56.40,152,30.20
6.60,57.20,157,29.24
6.60,58.00,157,29.24
6.60,58.80,156,29.42
6.60,59.60,159,28.87
6.60,60.40,159,28.87
6.60,61.20,159,28.87
6.60,62.00,159,28.87
6.60,62.80,163,28.16
6.60,63.60,165,27.82
6.60,64.40,167,27.49
6.60,65.20,167,27.49
6.60,66.00,167,27.49
6.60,66.80,171,26.84
6.60,67.60,172,26.69
6.60,68.40,174,26.38
6.60,69.20,167,27.49
6.60,70.00,159,28.87
6.60,70.80,161,28.51
6.60,71.60,186,24.68
6.60,72.40,180,25.50
6.60,73.20,176,26.08
6.60,74.00,188,24.41
6.60,74.80,185,24.81
6.60,75.60,195,23.54
6.60,76.40,235,19.53
6.60,77.20,243,18.89
6.60,78.00,188,24.41
6.60,78.80,188,24.41
6.60,79.60,180,25.50
6.60,80.40,171,26.84
6.60,81.20,171,26.84
6.60,82.00,184,24.95
6.60,82.80,187,24.55
6.60,83.60,194,23.66
6.60,84.40,198,23.18
6.60,85.20,195,23.54
6.60,86.00,192,23.91
6.60,86.80,193,23.78
6.60,87.60,200,22.95
6.60,88.40,189,24.29
6.60,89.20,189,24.29
6.60,90.00,189,24.29
6.60,90.80,189,24.29
6.60,91.60,190,24.16
6.60,92.40,192,23.91
6.60,93.20,196,23.42
6.60,94.00,190,24.16
6.60,94.80,191,24.03
6.60,95.60,189,24.29
6.60,96.40,188,24.41
6.60,97.20,184,24.95
6.60,98.00,190,24.16
6.60,98.80,189,24.29
6.60,99.60,185,24.81
6.60,100.40,187,24.55
6.60,101.20,194,23.66
6.60,102.00,196,23.42
6.60,102.80,196,23.42
6.60,103.60,190,24.16
6.60,104.40,175,26.23
6.60,105.20,154,29.81
6.60,106.00,136,33.75
6.60,106.80,145,31.66
6.60,107.60,174,26.38
6.60,108.40,183,25.08
6.60,109.20,183,25.08
5.80,50.00,189,24.29
5.80,50.80,161,28.51
5.80,51.60,142,32.32
5.80,52.40,146,31.44
5.80,53.20,148,31.01
5.80,54.00,149,30.81
5.80,54.80,152,30.20
5.80,55.60,152,30.20
5.80,56.40,158,29.05
5.80,57.20,156,29.42
5.80,58.00,155,29.61
5.80,58.80,155,29.61
5.80,59.60,159,28.87
5.80,60.40,160,28.69
5.80,61.20,163,28.16
5.80,62.00,163,28.16
5.80,62.80,164,27.99
5.80,63.60,163,28.16
5.80,64.40,167,27.49
5.80,65.20,166,27.65
5.80,66.00,170,27.00
5.80,66.80,171,26.84
5.80,67.60,173,26.53
5.80,68.40,172,26.69
5.80,69.20,166,27.65
5.80,70.00,160,28.69
5.80,70.80,160,28.69
5.80,71.60,182,25.22
5.80,72.40,185,24.81
5.80,73.20,179,25.64
5.80,74.00,186,24.68
5.80,74.80,188,24.41
5.80,75.60,199,23.07
5.80,76.40,231,19.87
5.80,77.20,238,19.29
5.80,78.00,190,24.16
5.80,78.80,188,24.41
5.80,79.60,176,26.08
5.80,80.40,172,26.69
5.80,81.20,170,27.00
5.80,82.00,182,25.22
5.80,82.80,187,24.55
5.80,83.60,197,23.30
5.80,84.40,192,23.91
5.80,85.20,188,24.41
5.80,86.00,189,24.29
5.80,86.80,189,24.29
5.80,87.60,190,24.16
5.80,88.40,189,24.29
5.80,89.20,188,24.41
5.80,90.00,187,24.55
5.80,90.80,187,24.55
5.80,91.60,193,23.78
5.80,92.40,187,24.55
5.80,93.20,194,23.66
5.80,94.00,189,24.29
5.80,94.80,189,24.29
5.80,95.60,190,24.16
5.80,96.40,189,24.29
5.80,97.20,183,25.08
5.80,98.00,187,24.55
5.80,98.80,188,24.41
5.80,99.60,189,24.29
5.80,100.40,188,24.41
5.80,101.20,191,24.03
5.80,102.00,194,23.66
5.80,102.80,196,23.42
5.80,103.60,189,24.29
5.80,104.40,179,25.64
5.80,105.20,168,27.32
5.80,106.00,135,34.00
5.80,106.80,137,33.50
5.80,107.60,170,27.00
5.80,108.40,182,25.22
5.80,109.20,183,25.08
5.00,50.00,247,18.58
5.00,50.80,159,28.87
5.00,51.60,144,31.87
5.00,52.40,147,31.22
5.00,53.20,148,31.01
5.00,54.00,147,31.22
5.00,54.80,147,31.22
5.00,55.60,151,30.40
5.00,56.40,154,29.81
5.00,57.20,155,29.61
5.00,58.00,156,29.42
5.00,58.80,154,29.81
5.00,59.60,159,28.87
5.00,60.40,161,28.51
5.00,61.20,164,27.99
5.00,62.00,164,27.99
5.00,62.80,166,27.65
5.00,63.60,167,27.49
5.00,64.40,168,27.32
5.00,65.20,167,27.49
5.00,66.00,167,27.49
5.00,66.80,172,26.69
5.00,67.60,175,26.23
5.00,68.40,172,26.69
5.00,69.20,164,27.99
5.00,70.00,159,28.87
5.00,70.80,159,28.87
5.00,71.60,185,24.81
5.00,72.40,179,25.64
5.00,73.20,180,25.50
5.00,74.00,183,25.08
5.00,74.80,187,24.55
5.00,75.60,198,23.18
5.00,76.40,227,20.22
5.00,77.20,231,19.87
5.00,78.00,187,24.55
5.00,78.80,187,24.55
5.00,79.60,178,25.79
5.00,80.40,171,26.84
5.00,81.20,173,26.53
5.00,82.00,183,25.08
5.00,82.80,187,24.55
5.00,83.60,188,24.41
5.00,84.40,187,24.55
5.00,85.20,188,24.41
5.00,86.00,196,23.42
5.00,86.80,188,24.41
5.00,87.60,187,24.55
5.00,88.40,187,24.55
5.00,89.20,187,24.55
5.00,90.00,189,24.29
5.00,90.80,190,24.16
5.00,91.60,195,23.54
5.00,92.40,179,25.64
5.00,93.20,192,23.91
5.00,94.00,191,24.03
5.00,94.80,191,24.03
5.00,95.60,189,24.29
5.00,96.40,196,23.42
5.00,97.20,187,24.55
5.00,98.00,189,24.29
5.00,98.80,188,24.41
5.00,99.60,188,24.41
5.00,100.40,187,24.55
5.00,101.20,190,24.16
5.00,102.00,195,23.54
5.00,102.80,195,23.54
5.00,103.60,187,24.55
5.00,104.40,179,25.64
5.00,105.20,160,28.69
5.00,106.00,138,33.26
5.00,106.80,144,31.87
5.00,107.60,174,26.38
5.00,108.40,183,25.08
5.00,109.20,182,25.22
4.20,50.00,195,23.54
4.20,50.80,159,28.87
4.20,51.60,142,32.32
4.20,52.40,145,31.66
4.20,53.20,148,31.01
4.20,54.00,145,31.66
4.20,54.80,151,30.40
4.20,55.60,151,30.40
4.20,56.40,154,29.81
4.20,57.20,156,29.42
4.20,58.00,156,29.42
4.20,58.80,159,28.87
4.20,59.60,159,28.87
4.20,60.40,162,28.33
4.20,61.20,164,27.99
4.20,62.00,163,28.16
4.20,62.80,163,28.16
4.20,63.60,167,27.49
4.20,64.40,166,27.65
4.20,65.20,169,27.16
4.20,66.00,171,26.84
4.20,66.80,172,26.69
4.20,67.60,171,26.84
4.20,68.40,176,26.08
4.20,69.20,162,28.33
4.20,70.00,164,27.99
4.20,70.80,175,26.23
4.20,71.60,190,24.16
4.20,72.40,179,25.64
4.20,73.20,185,24.81
4.20,74.00,188,24.41
4.20,74.80,187,24.55
4.20,75.60,195,23.54
4.20,76.40,235,19.53
4.20,77.20,225,20.40
4.20,78.00,189,24.29
4.20,78.80,187,24.55
4.20,79.60,178,25.79
4.20,80.40,170,27.00
4.20,81.20,175,26.23
4.20,82.00,182,25.22
4.20,82.80,187,24.55
4.20,83.60,193,23.78
4.20,84.40,199,23.07
4.20,85.20,192,23.91
